object 0	1.0:1.0
30.0 1.00677382591 1.0
197.0 2.21295890406 1.0
169.0 0.907338009281 1.0
135.0 0.980014989852 1.0
140.0 0.988340151376 1.0
123.0 0.989281440581 1.0
28.0 1.00436415853 1.0
47.0 0.995956549555 1.0
119.0 1.04761332582 1.0
143.0 1.00572009216 1.0
52.0 0.9950290311 1.0
151.0 1.04075004574 1.0
110.0 1.01761744235 1.0
83.0 0.996646326041 1.0
199.0 3.90467617755 1.0
98.0 1.00501782269 1.0
99.0 0.956359631939 1.0
33.0 1.02109753835 1.0
171.0 4.35168148031 1.0
93.0 1.00005739106 1.0
40.0 0.992082624269 1.0
object 1	1.0:1.0
145.0 0.997303038465 1.0
150.0 1.0184667531 1.0
199.0 1.32902096929 1.0
32.0 0.969107016826 1.0
135.0 1.05946704324 1.0
81.0 1.00750629348 1.0
115.0 0.956303077444 1.0
18.0 0.987958472822 1.0
33.0 1.02842603428 1.0
148.0 0.957985021888 1.0
154.0 1.00256920554 1.0
44.0 0.98819706885 1.0
104.0 1.02224445087 1.0
161.0 2.94831982412 1.0
170.0 -0.853578392812 1.0
106.0 1.03864636198 1.0
89.0 0.971262539658 1.0
96.0 1.02481161299 1.0
184.0 -0.19625144198 1.0
0.0 1.00562626057 1.0
object 2	1.0:1.0
20.0 1.01019391998 1.0
137.0 1.01030900411 1.0
27.0 1.00952861411 1.0
122.0 1.03911831956 1.0
109.0 0.9795228597 1.0
31.0 0.965705035514 1.0
9.0 1.01240915298 1.0
116.0 0.98418866571 1.0
4.0 1.01153750223 1.0
48.0 1.04896777163 1.0
132.0 0.950384960514 1.0
49.0 0.994638775041 1.0
117.0 0.968792930175 1.0
101.0 0.98256956866 1.0
120.0 0.968848628482 1.0
191.0 -2.1573895062 1.0
6.0 0.985320028426 1.0
82.0 1.03516241575 1.0
163.0 -0.905986252178 1.0
167.0 8.46238956521 1.0
156.0 0.989885888828 1.0
105.0 1.05783487679 1.0
object 3	1.0:1.0
83.0 0.967722616133 1.0
170.0 1.44176898179 1.0
97.0 0.98099880548 1.0
65.0 0.915449779434 1.0
94.0 0.950031845656 1.0
146.0 0.985200103525 1.0
98.0 0.999160969643 1.0
155.0 0.999728516967 1.0
100.0 0.974550901588 1.0
192.0 1.82281916348 1.0
182.0 2.98695024243 1.0
130.0 1.02581494412 1.0
69.0 1.02747552105 1.0
41.0 1.00662152443 1.0
107.0 0.988210694715 1.0
object 4	1.0:1.0
112.0 0.984907086686 1.0
174.0 1.9679734648 1.0
52.0 0.984520422353 1.0
192.0 0.975952231772 1.0
89.0 0.997069130671 1.0
135.0 0.957839983726 1.0
170.0 -0.15990765732 1.0
75.0 1.00525320073 1.0
162.0 2.30670617855 1.0
80.0 1.00103956301 1.0
126.0 1.01888592192 1.0
37.0 1.00008904029 1.0
167.0 2.40013607444 1.0
28.0 0.968178561131 1.0
140.0 1.00288090358 1.0
193.0 5.09345412405 1.0
142.0 0.99834609574 1.0
58.0 1.00146943598 1.0
185.0 -1.00079370975 1.0
168.0 1.0590646006 1.0
137.0 1.0309405891 1.0
19.0 1.01892764345 1.0
182.0 -1.02073799002 1.0
35.0 1.04624757629 1.0
76.0 1.01174651705 1.0
177.0 5.01408419363 1.0
181.0 -5.70606882649 1.0
107.0 0.989315857803 1.0
27.0 1.02422570553 1.0
object 5	1.0:1.0
70.0 1.06664802797 1.0
138.0 1.01583843903 1.0
11.0 1.01711653245 1.0
31.0 0.959030166395 1.0
183.0 -0.240006325299 1.0
76.0 0.986725950431 1.0
93.0 0.989504236416 1.0
61.0 1.13513970737 1.0
174.0 -3.99213978841 1.0
42.0 0.997270338162 1.0
165.0 -0.347956033058 1.0
193.0 0.76206040052 1.0
56.0 0.973156608758 1.0
27.0 1.06593155793 1.0
37.0 0.994303302601 1.0
18.0 1.00072620546 1.0
66.0 0.989690742268 1.0
26.0 0.987495531422 1.0
44.0 0.9623908876 1.0
132.0 0.975414754564 1.0
152.0 1.01681353957 1.0
0.0 1.00312770322 1.0
object 6	1.0:1.0
79.0 0.995439143016 1.0
155.0 0.970614005079 1.0
69.0 0.971326758638 1.0
28.0 1.04222776806 1.0
60.0 1.03282295885 1.0
35.0 0.987395730034 1.0
143.0 1.00089181382 1.0
63.0 0.991672698118 1.0
47.0 1.05884048494 1.0
172.0 2.19705340453 1.0
106.0 0.976811081456 1.0
133.0 0.977037477794 1.0
68.0 0.986618112221 1.0
89.0 1.00300386561 1.0
71.0 0.989232189336 1.0
3.0 1.01749825655 1.0
170.0 1.8678093689 1.0
145.0 1.00226201484 1.0
98.0 0.996048137908 1.0
object 7	1.0:1.0
112.0 1.00471954988 1.0
32.0 0.992697944091 1.0
61.0 1.06686002216 1.0
65.0 0.96396431653 1.0
51.0 0.965373065629 1.0
67.0 0.978543847129 1.0
176.0 6.02252915685 1.0
124.0 1.05977832904 1.0
6.0 0.992096008703 1.0
196.0 -7.36163621225 1.0
91.0 0.974713019186 1.0
147.0 1.01821078977 1.0
108.0 0.987851925156 1.0
184.0 6.05470637932 1.0
30.0 0.941028387579 1.0
4.0 0.973378734407 1.0
47.0 1.02508109577 1.0
142.0 1.01821514632 1.0
96.0 0.985716256397 1.0
66.0 0.967268159615 1.0
97.0 1.00304873855 1.0
object 8	1.0:1.0
150.0 0.997660023606 1.0
82.0 1.01559404834 1.0
59.0 0.999806194886 1.0
100.0 0.970448860157 1.0
93.0 1.04392614211 1.0
24.0 0.981393890582 1.0
