object 0	1.0:1.0
110.0 0.996039789696 1.0
27.0 1.02472147628 1.0
2.0 1.02875014158 1.0
26.0 0.918081372872 1.0
117.0 0.985303264317 1.0
182.0 0.209709383263 1.0
object 1	1.0:1.0
14.0 1.00700447328 1.0
130.0 1.00141030836 1.0
166.0 5.47769563706 1.0
160.0 1.23232191014 1.0
65.0 0.955858800766 1.0
143.0 1.02569638387 1.0
40.0 0.98818244029 1.0
object 2	1.0:1.0
183.0 1.59526652408 1.0
145.0 0.986130248132 1.0
188.0 -8.72827294356 1.0
21.0 1.03178829985 1.0
52.0 1.01252386531 1.0
33.0 1.04979603849 1.0
object 3	1.0:1.0
28.0 1.01304659239 1.0
169.0 1.45577936498 1.0
object 4	1.0:1.0
41.0 1.02557773086 1.0
159.0 0.97043375802 1.0
13.0 1.07611467183 1.0
112.0 0.978063657036 1.0
88.0 0.999105029496 1.0
194.0 -7.93132501392 1.0
62.0 1.01964660341 1.0
144.0 0.985334631742 1.0
123.0 1.01104552494 1.0
object 5	1.0:1.0
175.0 0.14297028333 1.0
67.0 0.970010117896 1.0
78.0 0.97757476763 1.0
140.0 1.01233398582 1.0
115.0 1.01496509361 1.0
102.0 1.04613121944 1.0
72.0 0.923633638941 1.0
199.0 1.6496540746 1.0
122.0 1.09091150801 1.0
object 6	1.0:1.0
32.0 1.00218714746 1.0
140.0 1.0179613646 1.0
33.0 1.0000486806 1.0
46.0 0.965850251457 1.0
164.0 -2.41522425893 1.0
167.0 -2.38434686705 1.0
72.0 1.05328397153 1.0
object 7	1.0:1.0
167.0 4.92274207828 1.0
131.0 0.931230417715 1.0
170.0 0.939773711214 1.0
153.0 0.979910553422 1.0
181.0 0.919350390163 1.0
92.0 1.00040768395 1.0
59.0 1.00514109981 1.0
198.0 3.48252011872 1.0
55.0 1.01400957337 1.0
70.0 0.990115426584 1.0
82.0 0.996968680899 1.0
43.0 0.98058940008 1.0
56.0 1.01866084286 1.0
object 8	1.0:1.0
45.0 1.00692111039 1.0
164.0 -0.731412466439 1.0
135.0 0.99166718001 1.0
183.0 4.29071720565 1.0
105.0 0.956225565276 1.0
106.0 0.99109271663 1.0
192.0 7.68489561977 1.0
110.0 1.01287626233 1.0
8.0 0.993042883396 1.0
object 9	1.0:1.0
16.0 0.999895828932 1.0
159.0 0.954937208907 1.0
56.0 0.988177377815 1.0
95.0 1.00370406981 1.0
165.0 -0.418866254956 1.0
43.0 0.992047866956 1.0
0.0 1.01267883272 1.0
12.0 0.996811503281 1.0
20.0 1.03873355002 1.0
120.0 1.01084682049 1.0
object 10	1.0:1.0
79.0 0.960664147506 1.0
41.0 1.03965694419 1.0
92.0 1.01091987027 1.0
186.0 -2.17410936365 1.0
151.0 1.00945440116 1.0
157.0 0.98306131342 1.0
99.0 0.966677237817 1.0
71.0 1.03633291538 1.0
31.0 0.976450915086 1.0
185.0 -6.38875467835 1.0
159.0 0.992610263938 1.0
147.0 1.01649137736 1.0
13.0 0.950351356714 1.0
