object 0	1.0:1.0
88.0 0.991431843392 1.0
156.0 0.940394341996 1.0
119.0 1.02118759161 1.0
47.0 0.987862070456 1.0
66.0 0.978695535733 1.0
165.0 0.960554693598 1.0
117.0 1.03160486352 1.0
52.0 1.08273530012 1.0
3.0 1.01978990115 1.0
154.0 0.944665058183 1.0
131.0 1.04030294411 1.0
186.0 5.84175915936 1.0
196.0 5.92114137204 1.0
184.0 2.08496042102 1.0
object 1	1.0:1.0
179.0 1.05185944153 1.0
102.0 1.0115068682 1.0
8.0 1.04588189168 1.0
16.0 1.02937965657 1.0
196.0 -4.47781056641 1.0
38.0 1.0126479967 1.0
7.0 0.969927962236 1.0
158.0 0.984949554077 1.0
72.0 1.05991334441 1.0
43.0 1.0901267522 1.0
75.0 0.980623798656 1.0
159.0 0.982566402243 1.0
184.0 0.754798371167 1.0
31.0 1.00155719077 1.0
191.0 0.452722286937 1.0
12.0 0.955788308639 1.0
188.0 5.77457854545 1.0
127.0 1.02045404756 1.0
13.0 1.01150207399 1.0
176.0 0.945436056222 1.0
9.0 0.991803010644 1.0
142.0 0.967060989362 1.0
44.0 0.98413628203 1.0
63.0 0.987967660048 1.0
193.0 4.11183390731 1.0
object 2	1.0:1.0
144.0 0.983125301957 1.0
127.0 0.981626701648 1.0
92.0 0.984806830976 1.0
9.0 1.03870525555 1.0
58.0 0.953947407749 1.0
21.0 0.982533384494 1.0
102.0 0.980267042635 1.0
37.0 1.0074526369 1.0
89.0 1.00839349982 1.0
57.0 0.989696078414 1.0
26.0 1.07458746634 1.0
169.0 0.996095454387 1.0
11.0 1.05341352565 1.0
157.0 1.00634797196 1.0
7.0 1.02512084413 1.0
81.0 0.983106042752 1.0
185.0 -1.91825967296 1.0
133.0 1.01934195478 1.0
4.0 0.999053948724 1.0
8.0 1.00857391686 1.0
31.0 1.0037036924 1.0
79.0 1.00504996947 1.0
95.0 0.998810608503 1.0
66.0 1.02774648853 1.0
113.0 1.03651624125 1.0
146.0 1.00453625462 1.0
198.0 1.90627718162 1.0
128.0 0.945004899256 1.0
161.0 1.01114856919 1.0
object 3	1.0:1.0
163.0 0.972487521473 1.0
74.0 1.01078944877 1.0
72.0 0.919918647643 1.0
103.0 1.03148917381 1.0
108.0 0.975715136362 1.0
149.0 1.03868188949 1.0
117.0 0.949971789649 1.0
152.0 0.956095788917 1.0
67.0 0.963631010112 1.0
139.0 0.978185903563 1.0
175.0 1.03262355945 1.0
150.0 0.99477195536 1.0
94.0 1.05889783581 1.0
64.0 0.991224448307 1.0
45.0 1.00961592766 1.0
122.0 0.989665368236 1.0
133.0 0.957893362385 1.0
object 4	1.0:1.0
97.0 0.996298050713 1.0
102.0 0.996121280099 1.0
105.0 0.980946553903 1.0
198.0 0.433592160847 1.0
13.0 1.06628144745 1.0
100.0 1.01293681897 1.0
146.0 1.01289706976 1.0
8.0 1.01040304861 1.0
159.0 0.960267179215 1.0
14.0 0.95921632387 1.0
170.0 1.11469943015 1.0
103.0 1.00957518359 1.0
163.0 1.00608022581 1.0
114.0 0.961627450302 1.0
154.0 1.08065150055 1.0
188.0 -0.00903010142951 1.0
130.0 0.955875655675 1.0
181.0 -2.82680444825 1.0
73.0 0.950055988971 1.0
190.0 -1.64463592523 1.0
111.0 0.995943577951 1.0
185.0 3.91045639771 1.0
41.0 1.03049985159 1.0
118.0 1.00193404407 1.0
26.0 1.04566179671 1.0
116.0 1.01589953251 1.0
104.0 0.978017054585 1.0
object 5	1.0:1.0
11.0 1.01880619639 1.0
141.0 0.989170543452 1.0
2.0 0.959822155032 1.0
167.0 0.998382795809 1.0
160.0 1.02567259072 1.0
78.0 0.967762080827 1.0
169.0 1.00134432591 1.0
13.0 0.914680478597 1.0
96.0 1.02246635075 1.0
163.0 1.01618506208 1.0
82.0 1.00843239734 1.0
