object 0	1.0:1.0
119.0 1.02729789392 1.0
76.0 1.01394265153 1.0
15.0 0.996436913715 1.0
20.0 0.958035979367 1.0
50.0 1.08065892938 1.0
141.0 0.951189465395 1.0
122.0 1.02428067541 1.0
6.0 0.982170432686 1.0
136.0 1.03177127319 1.0
90.0 0.96878672137 1.0
74.0 0.981208584784 1.0
54.0 0.982542537742 1.0
42.0 0.987504203201 1.0
157.0 1.01762131482 1.0
151.0 1.05064084078 1.0
96.0 0.999193949226 1.0
7.0 0.915457111798 1.0
22.0 1.01616406104 1.0
38.0 1.04417752654 1.0
92.0 0.997761755401 1.0
143.0 1.01469263136 1.0
173.0 1.03158511107 1.0
156.0 0.989424701344 1.0
41.0 1.04949233726 1.0
34.0 0.993539781235 1.0
object 1	1.0:1.0
39.0 0.982242491633 1.0
21.0 0.996941499601 1.0
91.0 1.00207448664 1.0
124.0 1.08465283062 1.0
10.0 1.01740571253 1.0
137.0 0.999549566856 1.0
57.0 0.9712996946 1.0
111.0 1.00797445091 1.0
25.0 0.998601860318 1.0
101.0 0.985047815326 1.0
66.0 0.992496179427 1.0
157.0 1.03356690797 1.0
136.0 0.974679136498 1.0
85.0 0.997270514502 1.0
126.0 0.981164376429 1.0
68.0 1.0443297934 1.0
109.0 0.99868866967 1.0
52.0 1.02787143998 1.0
147.0 1.02138440576 1.0
186.0 -5.64830478102 1.0
11.0 0.932452328161 1.0
129.0 1.04962351663 1.0
48.0 1.01056857393 1.0
34.0 0.978557662002 1.0
118.0 1.05789290898 1.0
154.0 1.03096984898 1.0
139.0 1.04476769547 1.0
113.0 1.01135699747 1.0
64.0 1.01324009355 1.0
object 2	1.0:1.0
83.0 1.0056725849 1.0
59.0 1.00642850638 1.0
183.0 2.14620862693 1.0
143.0 1.00875724958 1.0
34.0 1.00644182267 1.0
150.0 0.994479635647 1.0
86.0 1.00605949499 1.0
160.0 1.01227113064 1.0
42.0 1.0536577441 1.0
88.0 1.01612310821 1.0
145.0 1.01967282136 1.0
65.0 0.943227761062 1.0
173.0 1.00094657071 1.0
100.0 0.980159116474 1.0
122.0 1.01589579632 1.0
82.0 1.06921046922 1.0
156.0 0.980875435767 1.0
68.0 1.00025699301 1.0
53.0 0.984691285629 1.0
object 3	1.0:1.0
115.0 1.0657984751 1.0
140.0 0.998091588514 1.0
128.0 1.00931052456 1.0
89.0 1.05266482095 1.0
116.0 0.971006185587 1.0
51.0 1.01124862231 1.0
157.0 0.998774192587 1.0
101.0 0.99521184223 1.0
155.0 1.01731599344 1.0
187.0 1.42142771155 1.0
196.0 2.53240652605 1.0
166.0 0.969798838304 1.0
3.0 1.00558090377 1.0
53.0 1.02133094961 1.0
9.0 0.995392370817 1.0
18.0 1.01744140643 1.0
36.0 1.03929149541 1.0
185.0 -0.786985365167 1.0
62.0 0.903365750372 1.0
152.0 1.01674236412 1.0
150.0 1.02148918684 1.0
object 4	1.0:1.0
109.0 0.955777495652 1.0
11.0 1.08065049149 1.0
84.0 1.06004582039 1.0
157.0 1.01628121766 1.0
63.0 0.950548920007 1.0
182.0 1.91729583247 1.0
128.0 1.01228823363 1.0
126.0 1.00394810563 1.0
47.0 1.00009177566 1.0
152.0 1.008025607 1.0
144.0 0.968289384103 1.0
12.0 1.01037942636 1.0
99.0 0.936027277273 1.0
169.0 0.991162665063 1.0
141.0 1.02244214119 1.0
29.0 0.951980905561 1.0
30.0 1.01975251573 1.0
195.0 -0.157290847976 1.0
138.0 0.984319333418 1.0
object 5	1.0:1.0
94.0 1.01734718595 1.0
125.0 0.985912480671 1.0
37.0 1.05151519433 1.0
191.0 3.12111485089 1.0
63.0 0.951171739211 1.0
149.0 0.989579598673 1.0
34.0 0.995802950322 1.0
108.0 1.00880729382 1.0
138.0 0.998174544436 1.0
153.0 0.984728486076 1.0
109.0 0.927658044965 1.0
137.0 1.01306024095 1.0
8.0 1.00673996938 1.0
79.0 1.05294678674 1.0
160.0 0.968790798946 1.0
117.0 1.01236255738 1.0
155.0 1.00192780487 1.0
145.0 0.992522079775 1.0
168.0 1.08116770548 1.0
18.0 0.980724202347 1.0
78.0 1.05180394636 1.0
147.0 0.97482041205 1.0
106.0 0.973440513147 1.0
178.0 1.02154725693 1.0
83.0 0.995579580819 1.0
116.0 0.997857426327 1.0
57.0 1.00825233767 1.0
146.0 1.00320702641 1.0
10.0 0.982630539976 1.0
107.0 1.02701155108 1.0
66.0 1.02516799218 1.0
object 6	1.0:1.0
131.0 0.972136019784 1.0
13.0 0.979460583949 1.0
15.0 1.001237452 1.0
180.0 0.493529472491 1.0
76.0 1.01308966729 1.0
147.0 0.987290583593 1.0
29.0 0.943569575917 1.0
118.0 1.02244682719 1.0
75.0 0.989289320576 1.0
70.0 0.98709381583 1.0
103.0 1.06136683993 1.0
30.0 1.00583276188 1.0
50.0 1.00408404018 1.0
100.0 1.00217164627 1.0
65.0 0.988776273204 1.0
105.0 0.9760167587 1.0
125.0 0.993626407981 1.0
91.0 0.994847093869 1.0
8.0 1.00709748878 1.0
44.0 0.916097249792 1.0
175.0 1.0030942406 1.0
58.0 1.01244948051 1.0
191.0 -3.49027692207 1.0
object 7	1.0:1.0
32.0 1.00336018345 1.0
97.0 0.983617722495 1.0
81.0 1.0025817796 1.0
149.0 1.00586776172 1.0
132.0 1.04391613769 1.0
0.0 0.990458167785 1.0
11.0 1.01872515674 1.0
196.0 -5.44855535585 1.0
126.0 1.03027132114 1.0
157.0 1.00836535688 1.0
198.0 4.34483642224 1.0
187.0 -8.87563222777 1.0
144.0 1.03492121439 1.0
118.0 0.954730576971 1.0
72.0 0.996638375039 1.0
22.0 0.991395324435 1.0
71.0 1.05654221877 1.0
186.0 3.72676256647 1.0
124.0 0.966796101838 1.0
110.0 1.01341333133 1.0
45.0 1.03173857121 1.0
108.0 0.963306085603 1.0
139.0 1.0635881994 1.0
164.0 0.99313977804 1.0
7.0 0.94969886719 1.0
105.0 1.03124032653 1.0
54.0 0.989690285769 1.0
object 8	1.0:1.0
171.0 0.978507704835 1.0
35.0 1.02747586957 1.0
98.0 0.963515054616 1.0
165.0 0.990432206748 1.0
168.0 1.03284071649 1.0
48.0 1.01416116518 1.0
161.0 0.98869694604 1.0
14.0 0.978155363632 1.0
37.0 1.04540597585 1.0
41.0 1.0187340715 1.0
71.0 0.9788156661 1.0
2.0 0.969402571121 1.0
199.0 -0.488153507695 1.0
85.0 1.03556801814 1.0
60.0 0.983336189379 1.0
59.0 0.989834873514 1.0
18.0 1.00618349754 1.0
139.0 1.00078544342 1.0
111.0 1.00104945587 1.0
45.0 0.964991193229 1.0
147.0 0.99084275523 1.0
83.0 0.994262376699 1.0
94.0 0.923512993001 1.0
152.0 0.993894604683 1.0
88.0 0.981545496225 1.0
189.0 3.77148802305 1.0
11.0 0.947232551768 1.0
43.0 1.01261288444 1.0
173.0 0.9728198453 1.0
112.0 0.997120771775 1.0
128.0 1.03901336743 1.0
object 9	1.0:1.0
182.0 4.16754335936 1.0
1.0 1.07174629891 1.0
81.0 1.0294744837 1.0
86.0 1.05485132146 1.0
180.0 1.1737052506 1.0
104.0 1.01399770128 1.0
92.0 0.966832179218 1.0
107.0 0.984559157769 1.0
54.0 1.02624795161 1.0
123.0 0.96990581453 1.0
161.0 1.00903830551 1.0
150.0 0.904586547475 1.0
189.0 1.41238697735 1.0
187.0 -1.06579180874 1.0
47.0 1.00157269596 1.0
196.0 1.30786664315 1.0
39.0 1.00807283582 1.0
95.0 0.984433217581 1.0
181.0 -4.72301419952 1.0
165.0 0.941703143311 1.0
96.0 0.977274353189 1.0
155.0 1.00390585083 1.0
50.0 0.959816465928 1.0
35.0 1.000135864 1.0
163.0 0.947123199089 1.0
93.0 0.988636352677 1.0
87.0 0.970810740358 1.0
9.0 1.00100395339 1.0
167.0 0.978249066944 1.0
82.0 0.993187026106 1.0
61.0 0.948717313661 1.0
object 10	1.0:1.0
168.0 0.993438681782 1.0
144.0 1.00345360207 1.0
82.0 0.978789411236 1.0
20.0 0.960685576193 1.0
180.0 0.141528076547 1.0
162.0 1.01240100903 1.0
104.0 0.990248302544 1.0
152.0 1.02125969431 1.0
76.0 0.973623457324 1.0
160.0 0.95984895034 1.0
111.0 0.976609829672 1.0
84.0 0.97296666721 1.0
123.0 0.99683574561 1.0
103.0 1.03230350582 1.0
27.0 0.987637863188 1.0
183.0 0.113884769615 1.0
134.0 1.07672575767 1.0
100.0 1.01407244526 1.0
107.0 0.953270056811 1.0
18.0 1.02227877232 1.0
17.0 1.00316611657 1.0
129.0 0.975960042834 1.0
36.0 0.967107655198 1.0
55.0 0.988470638544 1.0
105.0 1.00049388328 1.0
object 11	1.0:1.0
143.0 0.967904553264 1.0
163.0 1.00992442959 1.0
165.0 0.98607533077 1.0
196.0 0.473224882048 1.0
164.0 0.992790414852 1.0
181.0 1.90487541022 1.0
19.0 0.980499713427 1.0
43.0 0.999554727911 1.0
129.0 0.913535645607 1.0
157.0 1.01708643356 1.0
44.0 1.01817128194 1.0
87.0 0.991733629286 1.0
85.0 0.96557798074 1.0
144.0 1.0568856317 1.0
61.0 0.982045584567 1.0
52.0 1.04296303672 1.0
101.0 0.998037667913 1.0
160.0 1.02144407556 1.0
190.0 2.49831319256 1.0
116.0 0.984082994214 1.0
object 12	1.0:1.0
93.0 1.00581775543 1.0
21.0 0.979145438336 1.0
160.0 0.990850646023 1.0
5.0 1.01233531166 1.0
3.0 0.997395260887 1.0
14.0 0.990660637222 1.0
69.0 1.01700958326 1.0
19.0 0.993387653298 1.0
91.0 1.00154552134 1.0
157.0 0.999424103835 1.0
99.0 1.06443189919 1.0
182.0 0.470714453452 1.0
25.0 0.994569309801 1.0
194.0 2.25929763919 1.0
105.0 0.990066654694 1.0
27.0 1.02675780238 1.0
60.0 0.846398226796 1.0
72.0 1.01420689353 1.0
116.0 0.99287253829 1.0
24.0 0.985818612614 1.0
149.0 0.980128254934 1.0
30.0 1.01880950163 1.0
97.0 1.00548764477 1.0
22.0 1.00812408135 1.0
188.0 2.76056539327 1.0
86.0 1.03273119603 1.0
190.0 6.92678819566 1.0
object 13	1.0:1.0
160.0 1.0015164709 1.0
55.0 1.02215043163 1.0
119.0 0.995525342485 1.0
29.0 0.969536080545 1.0
127.0 0.986883556284 1.0
129.0 1.02180534354 1.0
11.0 1.06781352103 1.0
83.0 1.01880289669 1.0
113.0 1.00017249255 1.0
24.0 0.963283273821 1.0
21.0 0.998735926122 1.0
152.0 1.03604565523 1.0
103.0 0.968080196823 1.0
147.0 1.03494963244 1.0
115.0 1.00473253994 1.0
64.0 1.00772239434 1.0
163.0 0.974221147411 1.0
46.0 1.03264754634 1.0
94.0 0.971284141704 1.0
170.0 1.00813919182 1.0
125.0 1.00058015373 1.0
36.0 1.0415042633 1.0
1.0 0.973150178162 1.0
object 14	1.0:1.0
144.0 1.01256608062 1.0
11.0 0.949227774944 1.0
40.0 1.00707128895 1.0
186.0 -1.98838417652 1.0
187.0 -0.352082406015 1.0
78.0 1.05949217279 1.0
146.0 1.00181490364 1.0
188.0 3.03008247625 1.0
116.0 0.993233197152 1.0
113.0 0.981211279865 1.0
29.0 1.07556882452 1.0
12.0 0.993321752032 1.0
104.0 1.00809430669 1.0
65.0 0.983351776565 1.0
25.0 0.995419896372 1.0
196.0 1.90583770338 1.0
97.0 0.996640785331 1.0
4.0 0.978581890639 1.0
58.0 0.993598437483 1.0
object 15	1.0:1.0
146.0 0.978554308986 1.0
108.0 0.977487876559 1.0
183.0 2.98141803815 1.0
168.0 1.05584255693 1.0
150.0 1.02108268756 1.0
113.0 1.00250716388 1.0
169.0 1.02734438126 1.0
185.0 -1.48746361088 1.0
91.0 1.0233478247 1.0
