object 0	1.0:1.0
156.0 1.06181642658 1.0
33.0 0.997069287551 1.0
79.0 1.00690689134 1.0
49.0 0.925251357382 1.0
193.0 -5.47990981233 1.0
95.0 1.04365949815 1.0
161.0 1.00244552578 1.0
71.0 0.999280215873 1.0
199.0 2.13960723198 1.0
92.0 1.05097454483 1.0
8.0 1.00372038769 1.0
48.0 0.986425943577 1.0
128.0 1.00183318622 1.0
111.0 1.02542585734 1.0
object 1	1.0:1.0
83.0 0.989314637786 1.0
123.0 1.01838651258 1.0
69.0 0.984097198487 1.0
103.0 0.999269445654 1.0
179.0 1.02777001722 1.0
185.0 -12.368343797 1.0
42.0 1.01338716627 1.0
161.0 1.01703852291 1.0
142.0 1.05793418676 1.0
158.0 1.01269362381 1.0
192.0 1.02199789021 1.0
118.0 1.02011649484 1.0
81.0 1.04785623568 1.0
object 2	1.0:1.0
74.0 0.95575770072 1.0
34.0 1.01760054891 1.0
99.0 1.00426747476 1.0
180.0 3.25135457789 1.0
156.0 0.98001832159 1.0
75.0 0.999645974877 1.0
103.0 1.02904762046 1.0
141.0 1.00279917979 1.0
object 3	1.0:1.0
84.0 0.99346089211 1.0
129.0 0.983936122174 1.0
192.0 2.91511126644 1.0
18.0 1.01801166206 1.0
30.0 1.03991617266 1.0
object 4	1.0:1.0
75.0 1.00472762962 1.0
157.0 1.00576110388 1.0
81.0 0.917320836817 1.0
112.0 1.01168746328 1.0
6.0 1.04788645127 1.0
183.0 -0.770674409325 1.0
97.0 1.02755017111 1.0
135.0 1.04604702548 1.0
3.0 0.999207955814 1.0
object 5	1.0:1.0
15.0 1.01339412051 1.0
19.0 0.94391480562 1.0
173.0 1.01996945663 1.0
50.0 1.03488550737 1.0
155.0 1.02037252554 1.0
99.0 0.99477635751 1.0
147.0 1.02878775596 1.0
44.0 0.971726770061 1.0
177.0 1.00231194594 1.0
63.0 1.0048573792 1.0
198.0 0.480448628569 1.0
object 6	1.0:1.0
114.0 0.974510649995 1.0
27.0 1.0027719786 1.0
36.0 1.00709830413 1.0
179.0 1.02180432473 1.0
68.0 0.999357968169 1.0
object 7	1.0:1.0
4.0 0.990873332961 1.0
6.0 1.01671264973 1.0
143.0 0.997090948116 1.0
125.0 0.99495819019 1.0
141.0 0.97634663094 1.0
94.0 1.0330602547 1.0
187.0 1.31416000855 1.0
145.0 1.03999924508 1.0
80.0 1.01079704252 1.0
87.0 0.964959802202 1.0
44.0 0.895718575646 1.0
70.0 0.980869528706 1.0
object 8	1.0:1.0
136.0 1.00191859972 1.0
14.0 0.957865566587 1.0
59.0 1.00915096459 1.0
142.0 0.967317597884 1.0
107.0 0.980264224972 1.0
57.0 1.01281108008 1.0
22.0 0.972525083979 1.0
111.0 0.975050827629 1.0
127.0 1.00945956583 1.0
object 9	1.0:1.0
76.0 1.07564223589 1.0
13.0 1.01641775224 1.0
136.0 0.979890049885 1.0
114.0 1.01111625483 1.0
199.0 0.387053068318 1.0
165.0 1.00446869441 1.0
137.0 1.03860331952 1.0
188.0 3.8938353132 1.0
192.0 0.159187579589 1.0
