object 0	1.0:1.0
180.0 1.73473290767 1.0
127.0 0.982058135895 1.0
92.0 1.00750879014 1.0
160.0 7.05288263215 1.0
77.0 0.984459377605 1.0
122.0 1.01723529241 1.0
194.0 2.76417573022 1.0
137.0 0.996690613444 1.0
object 1	1.0:1.0
120.0 1.08487996096 1.0
178.0 3.1613417132 1.0
21.0 0.992886417526 1.0
106.0 1.07363754462 1.0
27.0 0.928539689538 1.0
85.0 0.986434264705 1.0
49.0 1.01819970823 1.0
129.0 0.947806855738 1.0
object 2	1.0:1.0
126.0 1.00761453765 1.0
115.0 0.998479254692 1.0
84.0 0.93496734234 1.0
162.0 -0.518253264605 1.0
101.0 0.923308344523 1.0
24.0 0.977659843904 1.0
55.0 0.981337716617 1.0
106.0 0.947720716912 1.0
113.0 1.0294428762 1.0
174.0 0.108356079173 1.0
192.0 2.27295974873 1.0
98.0 1.00526314732 1.0
object 3	1.0:1.0
148.0 0.999196043635 1.0
172.0 -0.153767179979 1.0
97.0 1.00636666675 1.0
62.0 1.00101780175 1.0
4.0 1.0022602404 1.0
178.0 1.02806762454 1.0
11.0 1.02328502024 1.0
118.0 1.072120801 1.0
143.0 1.04068359724 1.0
113.0 0.960214897496 1.0
7.0 0.976861597016 1.0
10.0 1.06464862477 1.0
180.0 -0.682195987348 1.0
object 4	1.0:1.0
156.0 0.97613924134 1.0
131.0 1.07642375239 1.0
47.0 0.963636147093 1.0
102.0 0.913582885408 1.0
115.0 1.0071276872 1.0
120.0 1.12500722834 1.0
object 5	1.0:1.0
0.0 0.958277963487 1.0
117.0 0.968906443594 1.0
170.0 9.3471123257 1.0
105.0 0.962299321169 1.0
143.0 0.966813620544 1.0
121.0 0.975276639572 1.0
104.0 0.967545969186 1.0
21.0 1.00105489515 1.0
object 6	1.0:1.0
9.0 1.00043465182 1.0
116.0 0.976518672804 1.0
56.0 0.894766788885 1.0
194.0 -0.892168387442 1.0
165.0 -1.75516946669 1.0
64.0 1.0215318328 1.0
73.0 0.995628466971 1.0
69.0 1.0262286163 1.0
118.0 1.0660198781 1.0
object 7	1.0:1.0
154.0 0.97335270196 1.0
162.0 1.54751278117 1.0
26.0 0.995575566795 1.0
175.0 0.206184717881 1.0
49.0 1.01125241855 1.0
94.0 1.01558438134 1.0
15.0 0.97737180732 1.0
68.0 0.995862636665 1.0
125.0 1.00715976811 1.0
object 8	1.0:1.0
114.0 0.997538476132 1.0
62.0 0.965567513511 1.0
157.0 0.976927238187 1.0
35.0 0.9764322 1.0
154.0 0.996089989634 1.0
184.0 1.09092483002 1.0
18.0 0.974138707213 1.0
21.0 0.997334573902 1.0
object 9	1.0:1.0
142.0 1.03665327098 1.0
97.0 1.07475218 1.0
85.0 1.01286344012 1.0
84.0 1.07211614407 1.0
5.0 1.02151741732 1.0
105.0 0.987198756668 1.0
66.0 1.01343957066 1.0
32.0 1.01540934899 1.0
1.0 1.00732577275 1.0
131.0 0.988113324249 1.0
109.0 1.03363219817 1.0
object 10	1.0:1.0
178.0 -1.66049425788 1.0
82.0 0.988506981515 1.0
55.0 0.980939326 1.0
87.0 1.058418815 1.0
168.0 0.174068955759 1.0
51.0 0.990206421715 1.0
object 11	1.0:1.0
36.0 0.97742351077 1.0
68.0 1.0028002536 1.0
94.0 1.01393047203 1.0
129.0 1.00994035898 1.0
138.0 0.999208110122 1.0
80.0 0.972642808674 1.0
192.0 1.15902130658 1.0
175.0 2.75339626944 1.0
67.0 1.00690721704 1.0
object 12	1.0:1.0
125.0 1.00888652497 1.0
10.0 1.02081357766 1.0
88.0 0.947226348464 1.0
132.0 0.986633512327 1.0
24.0 0.965819396518 1.0
61.0 0.937399553069 1.0
44.0 0.986344052821 1.0
57.0 0.976824544952 1.0
177.0 -0.913759684341 1.0
137.0 1.05282660976 1.0
object 13	1.0:1.0
167.0 5.14743076986 1.0
175.0 0.462145088766 1.0
161.0 0.758736686263 1.0
106.0 0.994373872366 1.0
35.0 1.01426854909 1.0
70.0 0.985735096991 1.0
82.0 0.962483905855 1.0
49.0 0.983335261869 1.0
object 14	1.0:1.0
175.0 -0.418816524195 1.0
15.0 0.963644595909 1.0
13.0 1.05849154949 1.0
92.0 1.01095178404 1.0
78.0 0.991743489588 1.0
177.0 -1.52637387728 1.0
172.0 -0.279952324913 1.0
162.0 1.07467801803 1.0
88.0 0.988579042413 1.0
143.0 0.978688190963 1.0
109.0 1.00035529983 1.0
181.0 -2.28482388285 1.0
133.0 1.04032585325 1.0
object 15	1.0:1.0
148.0 0.982367970733 1.0
177.0 4.49430035847 1.0
143.0 1.07608336774 1.0
57.0 0.961380408066 1.0
113.0 0.972679335407 1.0
122.0 1.01046354521 1.0
109.0 1.07811725768 1.0
20.0 0.937234896666 1.0
object 16	1.0:1.0
180.0 4.33278743192 1.0
61.0 1.01706919668 1.0
132.0 0.976172484293 1.0
46.0 0.984175243964 1.0
18.0 0.937796398073 1.0
139.0 0.994148152251 1.0
155.0 0.992256480795 1.0
176.0 -1.37035605212 1.0
120.0 1.03470526629 1.0
96.0 0.99144996379 1.0
object 17	1.0:1.0
166.0 -0.560079898422 1.0
139.0 1.0111213714 1.0
29.0 0.985424291745 1.0
186.0 1.10943452623 1.0
150.0 1.02674257175 1.0
55.0 0.998125323418 1.0
154.0 0.99082609472 1.0
52.0 0.984803849574 1.0
object 18	1.0:1.0
45.0 0.908494536966 1.0
145.0 1.00659655276 1.0
82.0 1.02970403999 1.0
92.0 0.992924334751 1.0
96.0 1.00680177828 1.0
43.0 0.999136178451 1.0
178.0 1.79564268845 1.0
69.0 1.00944057459 1.0
70.0 1.02322785148 1.0
121.0 0.987778349191 1.0
object 19	1.0:1.0
115.0 1.02266940524 1.0
46.0 0.963109489479 1.0
101.0 1.02860921166 1.0
74.0 1.01414044568 1.0
55.0 0.985276276352 1.0
34.0 1.0539833947 1.0
