object 0	1.0:1.0
85.0 0.992715677508 1.0
52.0 0.979368541226 1.0
146.0 0.973813594532 1.0
50.0 1.00602787497 1.0
112.0 0.983604321134 1.0
38.0 0.990562082008 1.0
136.0 0.987684768284 1.0
173.0 -0.527713169259 1.0
61.0 1.00159145739 1.0
134.0 0.997204107944 1.0
164.0 -2.06711044802 1.0
24.0 0.994879033542 1.0
185.0 1.14230619814 1.0
97.0 1.05091308189 1.0
93.0 1.05473264432 1.0
21.0 1.0711396041 1.0
10.0 1.01125042734 1.0
80.0 0.953488264506 1.0
117.0 1.03685558993 1.0
152.0 0.987175955204 1.0
161.0 1.76067954411 1.0
37.0 0.980890449426 1.0
86.0 1.01382650194 1.0
object 1	1.0:1.0
0.0 0.988582771817 1.0
47.0 1.00793469636 1.0
110.0 1.03610468865 1.0
137.0 1.01046897845 1.0
92.0 0.993467703447 1.0
41.0 1.01656161292 1.0
39.0 1.01709295158 1.0
131.0 1.03947206809 1.0
8.0 0.987063861055 1.0
140.0 1.0354352113 1.0
150.0 1.01640714605 1.0
146.0 0.928045383424 1.0
166.0 0.935086405307 1.0
52.0 1.02420321899 1.0
95.0 1.01065499067 1.0
194.0 0.415083874815 1.0
167.0 1.42366496254 1.0
17.0 0.944820358261 1.0
73.0 1.03443442968 1.0
48.0 1.02686543272 1.0
87.0 1.02658106734 1.0
object 2	1.0:1.0
94.0 1.06365262231 1.0
182.0 -3.48901903148 1.0
183.0 0.994062277556 1.0
139.0 1.03599009572 1.0
172.0 5.77647085894 1.0
167.0 5.63004511022 1.0
64.0 0.999871811476 1.0
173.0 1.0253105002 1.0
150.0 1.04521154983 1.0
128.0 1.00136989538 1.0
43.0 0.935093810471 1.0
35.0 0.987057624907 1.0
10.0 0.959421958251 1.0
90.0 0.991384908163 1.0
27.0 0.988056007886 1.0
178.0 -4.14470079976 1.0
74.0 0.976083889785 1.0
158.0 1.00325551257 1.0
96.0 1.0166506092 1.0
110.0 0.997042374755 1.0
141.0 1.01268585043 1.0
29.0 0.977640031656 1.0
91.0 0.993062469953 1.0
160.0 1.787960663 1.0
161.0 0.451579413134 1.0
105.0 0.967078980623 1.0
154.0 1.0144585223 1.0
163.0 1.66248137391 1.0
2.0 1.0099333645 1.0
165.0 -0.316987739493 1.0
118.0 0.982427034956 1.0
38.0 0.982704525163 1.0
object 3	1.0:1.0
173.0 3.83016017013 1.0
150.0 1.01557712487 1.0
117.0 0.997322939993 1.0
122.0 0.979967252417 1.0
63.0 1.00361074638 1.0
75.0 1.00080083735 1.0
41.0 1.03251566536 1.0
12.0 1.03710201121 1.0
115.0 0.959776175825 1.0
189.0 -2.37052390577 1.0
44.0 1.02297425576 1.0
84.0 1.01576224679 1.0
186.0 -1.13388492342 1.0
190.0 2.98492129954 1.0
64.0 1.00361927423 1.0
1.0 0.996361691833 1.0
163.0 4.11471107141 1.0
14.0 0.984801796592 1.0
153.0 0.972646780183 1.0
53.0 1.00516272901 1.0
123.0 1.02092186396 1.0
68.0 0.971033303544 1.0
8.0 1.09060891813 1.0
57.0 1.01138066788 1.0
37.0 0.992826342138 1.0
34.0 1.00933582068 1.0
128.0 0.998891689488 1.0
62.0 1.04974138191 1.0
47.0 1.00150855476 1.0
116.0 1.00153977353 1.0
134.0 1.00646143166 1.0
9.0 1.00776883075 1.0
object 4	1.0:1.0
197.0 -1.53725897352 1.0
50.0 0.958952872164 1.0
115.0 1.04593811007 1.0
45.0 1.01186256588 1.0
168.0 4.49566986971 1.0
188.0 -1.46079821184 1.0
2.0 0.961423627848 1.0
92.0 1.0083684566 1.0
117.0 1.0143010864 1.0
112.0 1.00825665995 1.0
164.0 -5.01462693024 1.0
5.0 0.991452097747 1.0
172.0 1.33381496268 1.0
44.0 1.08387417282 1.0
145.0 0.97990510314 1.0
26.0 0.996255422143 1.0
184.0 -0.9334843849 1.0
118.0 0.989343393445 1.0
111.0 0.977553947941 1.0
181.0 2.12935681703 1.0
86.0 1.01861698624 1.0
159.0 1.01663508787 1.0
40.0 1.02361547904 1.0
55.0 0.969950070981 1.0
119.0 1.01036796203 1.0
195.0 -0.10938471771 1.0
95.0 1.02262986171 1.0
object 5	1.0:1.0
4.0 1.01580736002 1.0
147.0 0.97494908689 1.0
71.0 0.976197483947 1.0
24.0 0.986375478761 1.0
126.0 0.980749283314 1.0
105.0 0.998570062254 1.0
1.0 0.977489108929 1.0
146.0 1.00480378234 1.0
193.0 0.495005674154 1.0
187.0 -0.909390788583 1.0
140.0 1.00625575916 1.0
66.0 1.01924083112 1.0
189.0 0.398008487948 1.0
47.0 0.950705576949 1.0
153.0 0.949224579305 1.0
111.0 0.982108067346 1.0
183.0 0.517752074791 1.0
173.0 -1.28050252617 1.0
194.0 5.13296835099 1.0
155.0 1.02523556264 1.0
191.0 2.86878076917 1.0
157.0 0.946327151234 1.0
object 6	1.0:1.0
59.0 0.991111723162 1.0
35.0 1.01226236571 1.0
148.0 0.973475370839 1.0
194.0 0.11265012639 1.0
